date,Morning Sickness,isPartial,state,symptom
2006-06-01,0,False,WI,Stupor
2006-07-01,31,False,WI,Stupor
2006-08-01,0,False,WI,Stupor
2006-09-01,0,False,WI,Stupor
2006-10-01,0,False,WI,Stupor
2006-11-01,0,False,WI,Stupor
2006-12-01,0,False,WI,Stupor
2007-01-01,0,False,WI,Stupor
2007-02-01,24,False,WI,Stupor
2007-03-01,21,False,WI,Stupor
2007-04-01,0,False,WI,Stupor
2007-05-01,20,False,WI,Stupor
2007-06-01,0,False,WI,Stupor
2007-07-01,0,False,WI,Stupor
2007-08-01,21,False,WI,Stupor
2007-09-01,0,False,WI,Stupor
2007-10-01,0,False,WI,Stupor
2007-11-01,18,False,WI,Stupor
2007-12-01,0,False,WI,Stupor
2008-01-01,17,False,WI,Stupor
2008-02-01,17,False,WI,Stupor
2008-03-01,0,False,WI,Stupor
2008-04-01,0,False,WI,Stupor
2008-05-01,17,False,WI,Stupor
2008-06-01,19,False,WI,Stupor
2008-07-01,0,False,WI,Stupor
2008-08-01,0,False,WI,Stupor
2008-09-01,17,False,WI,Stupor
2008-10-01,0,False,WI,Stupor
2008-11-01,0,False,WI,Stupor
2008-12-01,0,False,WI,Stupor
2009-01-01,0,False,WI,Stupor
2009-02-01,16,False,WI,Stupor
2009-03-01,14,False,WI,Stupor
2009-04-01,15,False,WI,Stupor
2009-05-01,0,False,WI,Stupor
2009-06-01,16,False,WI,Stupor
2009-07-01,16,False,WI,Stupor
2009-08-01,16,False,WI,Stupor
2009-09-01,31,False,WI,Stupor
2009-10-01,28,False,WI,Stupor
2009-11-01,15,False,WI,Stupor
2009-12-01,14,False,WI,Stupor
2010-01-01,14,False,WI,Stupor
2010-02-01,21,False,WI,Stupor
2010-03-01,0,False,WI,Stupor
2010-04-01,14,False,WI,Stupor
2010-05-01,0,False,WI,Stupor
2010-06-01,46,False,WI,Stupor
2010-07-01,23,False,WI,Stupor
2010-08-01,0,False,WI,Stupor
2010-09-01,21,False,WI,Stupor
2010-10-01,13,False,WI,Stupor
2010-11-01,27,False,WI,Stupor
2010-12-01,40,False,WI,Stupor
2011-01-01,23,False,WI,Stupor
2011-02-01,12,False,WI,Stupor
2011-03-01,7,False,WI,Stupor
2011-04-01,15,False,WI,Stupor
2011-05-01,8,False,WI,Stupor
2011-06-01,0,False,WI,Stupor
2011-07-01,8,False,WI,Stupor
2011-08-01,14,False,WI,Stupor
2011-09-01,7,False,WI,Stupor
2011-10-01,7,False,WI,Stupor
2011-11-01,10,False,WI,Stupor
2011-12-01,20,False,WI,Stupor
2012-01-01,12,False,WI,Stupor
2012-02-01,6,False,WI,Stupor
2012-03-01,6,False,WI,Stupor
2012-04-01,13,False,WI,Stupor
2012-05-01,11,False,WI,Stupor
2012-06-01,6,False,WI,Stupor
2012-07-01,5,False,WI,Stupor
2012-08-01,11,False,WI,Stupor
2012-09-01,21,False,WI,Stupor
2012-10-01,7,False,WI,Stupor
2012-11-01,11,False,WI,Stupor
2012-12-01,5,False,WI,Stupor
2013-01-01,10,False,WI,Stupor
2013-02-01,15,False,WI,Stupor
2013-03-01,7,False,WI,Stupor
2013-04-01,14,False,WI,Stupor
2013-05-01,5,False,WI,Stupor
2013-06-01,10,False,WI,Stupor
2013-07-01,8,False,WI,Stupor
2013-08-01,6,False,WI,Stupor
2013-09-01,14,False,WI,Stupor
2013-10-01,17,False,WI,Stupor
2013-11-01,9,False,WI,Stupor
2013-12-01,5,False,WI,Stupor
2014-01-01,11,False,WI,Stupor
2014-02-01,9,False,WI,Stupor
2014-03-01,19,False,WI,Stupor
2014-04-01,17,False,WI,Stupor
2014-05-01,9,False,WI,Stupor
2014-06-01,10,False,WI,Stupor
2014-07-01,10,False,WI,Stupor
2014-08-01,12,False,WI,Stupor
2014-09-01,5,False,WI,Stupor
2014-10-01,13,False,WI,Stupor
2014-11-01,14,False,WI,Stupor
2014-12-01,18,False,WI,Stupor
2015-01-01,16,False,WI,Stupor
2015-02-01,12,False,WI,Stupor
2015-03-01,20,False,WI,Stupor
2015-04-01,18,False,WI,Stupor
2015-05-01,11,False,WI,Stupor
2015-06-01,15,False,WI,Stupor
2015-07-01,0,False,WI,Stupor
2015-08-01,13,False,WI,Stupor
2015-09-01,12,False,WI,Stupor
2015-10-01,22,False,WI,Stupor
2015-11-01,15,False,WI,Stupor
2015-12-01,13,False,WI,Stupor
2016-01-01,6,False,WI,Stupor
2016-02-01,16,False,WI,Stupor
2016-03-01,6,False,WI,Stupor
2016-04-01,0,False,WI,Stupor
2016-05-01,24,False,WI,Stupor
2016-06-01,9,False,WI,Stupor
2016-07-01,0,False,WI,Stupor
2016-08-01,4,False,WI,Stupor
2016-09-01,16,False,WI,Stupor
2016-10-01,15,False,WI,Stupor
2016-11-01,11,False,WI,Stupor
2016-12-01,20,False,WI,Stupor
2017-01-01,7,False,WI,Stupor
2017-02-01,13,False,WI,Stupor
2017-03-01,20,False,WI,Stupor
2017-04-01,7,False,WI,Stupor
2017-05-01,20,False,WI,Stupor
2017-06-01,8,False,WI,Stupor
2017-07-01,6,False,WI,Stupor
2017-08-01,7,False,WI,Stupor
2017-09-01,16,False,WI,Stupor
2017-10-01,14,False,WI,Stupor
2017-11-01,15,False,WI,Stupor
2017-12-01,18,False,WI,Stupor
2018-01-01,9,False,WI,Stupor
2018-02-01,15,False,WI,Stupor
2018-03-01,14,False,WI,Stupor
2018-04-01,19,False,WI,Stupor
2018-05-01,11,False,WI,Stupor
2018-06-01,5,False,WI,Stupor
2018-07-01,7,False,WI,Stupor
2018-08-01,7,False,WI,Stupor
2018-09-01,8,True,WI,Stupor
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
date,Urinoma,isPartial,state,symptom
2004-01-01,0,False,CA,Urinoma
2004-02-01,0,False,CA,Urinoma
2004-03-01,0,False,CA,Urinoma
2004-04-01,100,False,CA,Urinoma
2004-05-01,0,False,CA,Urinoma
2004-06-01,0,False,CA,Urinoma
2004-07-01,0,False,CA,Urinoma
2004-08-01,0,False,CA,Urinoma
2004-09-01,0,False,CA,Urinoma
2004-10-01,0,False,CA,Urinoma
2004-11-01,0,False,CA,Urinoma
2004-12-01,0,False,CA,Urinoma
2005-01-01,0,False,CA,Urinoma
2005-02-01,0,False,CA,Urinoma
2005-03-01,0,False,CA,Urinoma
2005-04-01,0,False,CA,Urinoma
2005-05-01,62,False,CA,Urinoma
2005-06-01,0,False,CA,Urinoma
2005-07-01,0,False,CA,Urinoma
2005-08-01,0,False,CA,Urinoma
2005-09-01,0,False,CA,Urinoma
2005-10-01,0,False,CA,Urinoma
2005-11-01,0,False,CA,Urinoma
2005-12-01,0,False,CA,Urinoma
2006-01-01,49,False,CA,Urinoma
2006-02-01,51,False,CA,Urinoma
2006-03-01,0,False,CA,Urinoma
2006-04-01,0,False,CA,Urinoma
2006-05-01,0,False,CA,Urinoma
2006-06-01,0,False,CA,Urinoma
2006-07-01,0,False,CA,Urinoma
2006-08-01,0,False,CA,Urinoma
2006-09-01,0,False,CA,Urinoma
2006-10-01,0,False,CA,Urinoma
2006-11-01,0,False,CA,Urinoma
2006-12-01,0,False,CA,Urinoma
2007-01-01,0,False,CA,Urinoma
2007-02-01,0,False,CA,Urinoma
2007-03-01,0,False,CA,Urinoma
2007-04-01,0,False,CA,Urinoma
2007-05-01,0,False,CA,Urinoma
2007-06-01,0,False,CA,Urinoma
2007-07-01,0,False,CA,Urinoma
2007-08-01,25,False,CA,Urinoma
2007-09-01,0,False,CA,Urinoma
2007-10-01,0,False,CA,Urinoma
2007-11-01,0,False,CA,Urinoma
2007-12-01,0,False,CA,Urinoma
2008-01-01,42,False,CA,Urinoma
2008-02-01,0,False,CA,Urinoma
2008-03-01,0,False,CA,Urinoma
2008-04-01,0,False,CA,Urinoma
2008-05-01,0,False,CA,Urinoma
2008-06-01,0,False,CA,Urinoma
2008-07-01,20,False,CA,Urinoma
2008-08-01,0,False,CA,Urinoma
2008-09-01,19,False,CA,Urinoma
2008-10-01,0,False,CA,Urinoma
2008-11-01,0,False,CA,Urinoma
2008-12-01,19,False,CA,Urinoma
2009-01-01,0,False,CA,Urinoma
2009-02-01,0,False,CA,Urinoma
2009-03-01,16,False,CA,Urinoma
2009-04-01,16,False,CA,Urinoma
2009-05-01,0,False,CA,Urinoma
2009-06-01,0,False,CA,Urinoma
2009-07-01,0,False,CA,Urinoma
2009-08-01,0,False,CA,Urinoma
2009-09-01,0,False,CA,Urinoma
2009-10-01,13,False,CA,Urinoma
2009-11-01,0,False,CA,Urinoma
2009-12-01,14,False,CA,Urinoma
2010-01-01,0,False,CA,Urinoma
2010-02-01,0,False,CA,Urinoma
2010-03-01,0,False,CA,Urinoma
2010-04-01,12,False,CA,Urinoma
2010-05-01,24,False,CA,Urinoma
2010-06-01,0,False,CA,Urinoma
2010-07-01,11,False,CA,Urinoma
2010-08-01,10,False,CA,Urinoma
2010-09-01,10,False,CA,Urinoma
2010-10-01,10,False,CA,Urinoma
2010-11-01,10,False,CA,Urinoma
2010-12-01,10,False,CA,Urinoma
2011-01-01,0,False,CA,Urinoma
2011-02-01,0,False,CA,Urinoma
2011-03-01,0,False,CA,Urinoma
2011-04-01,10,False,CA,Urinoma
2011-05-01,9,False,CA,Urinoma
2011-06-01,0,False,CA,Urinoma
2011-07-01,0,False,CA,Urinoma
2011-08-01,0,False,CA,Urinoma
2011-09-01,8,False,CA,Urinoma
2011-10-01,16,False,CA,Urinoma
2011-11-01,0,False,CA,Urinoma
2011-12-01,0,False,CA,Urinoma
2012-01-01,7,False,CA,Urinoma
2012-02-01,12,False,CA,Urinoma
2012-03-01,0,False,CA,Urinoma
2012-04-01,0,False,CA,Urinoma
2012-05-01,7,False,CA,Urinoma
2012-06-01,0,False,CA,Urinoma
2012-07-01,8,False,CA,Urinoma
2012-08-01,0,False,CA,Urinoma
2012-09-01,0,False,CA,Urinoma
2012-10-01,7,False,CA,Urinoma
2012-11-01,7,False,CA,Urinoma
2012-12-01,7,False,CA,Urinoma
2013-01-01,0,False,CA,Urinoma
2013-02-01,0,False,CA,Urinoma
2013-03-01,6,False,CA,Urinoma
2013-04-01,0,False,CA,Urinoma
2013-05-01,0,False,CA,Urinoma
2013-06-01,13,False,CA,Urinoma
2013-07-01,6,False,CA,Urinoma
2013-08-01,0,False,CA,Urinoma
2013-09-01,7,False,CA,Urinoma
2013-10-01,6,False,CA,Urinoma
2013-11-01,6,False,CA,Urinoma
2013-12-01,6,False,CA,Urinoma
2014-01-01,12,False,CA,Urinoma
2014-02-01,0,False,CA,Urinoma
2014-03-01,6,False,CA,Urinoma
2014-04-01,10,False,CA,Urinoma
2014-05-01,7,False,CA,Urinoma
2014-06-01,0,False,CA,Urinoma
2014-07-01,7,False,CA,Urinoma
2014-08-01,15,False,CA,Urinoma
2014-09-01,8,False,CA,Urinoma
2014-10-01,0,False,CA,Urinoma
2014-11-01,7,False,CA,Urinoma
2014-12-01,0,False,CA,Urinoma
2015-01-01,7,False,CA,Urinoma
2015-02-01,8,False,CA,Urinoma
2015-03-01,7,False,CA,Urinoma
2015-04-01,7,False,CA,Urinoma
2015-05-01,7,False,CA,Urinoma
2015-06-01,8,False,CA,Urinoma
2015-07-01,7,False,CA,Urinoma
2015-08-01,7,False,CA,Urinoma
2015-09-01,14,False,CA,Urinoma
2015-10-01,7,False,CA,Urinoma
2015-11-01,7,False,CA,Urinoma
2015-12-01,15,False,CA,Urinoma
2016-01-01,0,False,CA,Urinoma
2016-02-01,11,False,CA,Urinoma
2016-03-01,0,False,CA,Urinoma
2016-04-01,0,False,CA,Urinoma
2016-05-01,0,False,CA,Urinoma
2016-06-01,0,False,CA,Urinoma
2016-07-01,0,False,CA,Urinoma
2016-08-01,6,False,CA,Urinoma
2016-09-01,5,False,CA,Urinoma
2016-10-01,5,False,CA,Urinoma
2016-11-01,5,False,CA,Urinoma
2016-12-01,0,False,CA,Urinoma
2017-01-01,0,False,CA,Urinoma
2017-02-01,0,False,CA,Urinoma
2017-03-01,5,False,CA,Urinoma
2017-04-01,5,False,CA,Urinoma
2017-05-01,5,False,CA,Urinoma
2017-06-01,5,False,CA,Urinoma
2017-07-01,21,False,CA,Urinoma
2017-08-01,5,False,CA,Urinoma
2017-09-01,5,False,CA,Urinoma
2017-10-01,5,False,CA,Urinoma
2017-11-01,5,False,CA,Urinoma
2017-12-01,10,False,CA,Urinoma
2018-01-01,0,False,CA,Urinoma
2018-02-01,0,False,CA,Urinoma
2018-03-01,0,False,CA,Urinoma
2018-04-01,5,False,CA,Urinoma
2018-05-01,5,False,CA,Urinoma
2018-06-01,10,False,CA,Urinoma
2018-07-01,5,False,CA,Urinoma
2018-08-01,5,False,CA,Urinoma
2018-09-01,0,True,CA,Urinoma
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
date,Eye Pain,isPartial,state,symptom
2004-01-01,75,False,AL,Eye Pain
2004-02-01,0,False,AL,Eye Pain
2004-03-01,97,False,AL,Eye Pain
2004-04-01,0,False,AL,Eye Pain
2004-05-01,0,False,AL,Eye Pain
2004-06-01,65,False,AL,Eye Pain
2004-07-01,100,False,AL,Eye Pain
2004-08-01,0,False,AL,Eye Pain
2004-09-01,0,False,AL,Eye Pain
2004-10-01,59,False,AL,Eye Pain
2004-11-01,0,False,AL,Eye Pain
2004-12-01,0,False,AL,Eye Pain
2005-01-01,0,False,AL,Eye Pain
2005-02-01,50,False,AL,Eye Pain
2005-03-01,44,False,AL,Eye Pain
2005-04-01,0,False,AL,Eye Pain
2005-05-01,46,False,AL,Eye Pain
2005-06-01,45,False,AL,Eye Pain
2005-07-01,0,False,AL,Eye Pain
2005-08-01,41,False,AL,Eye Pain
2005-09-01,0,False,AL,Eye Pain
2005-10-01,36,False,AL,Eye Pain
2005-11-01,37,False,AL,Eye Pain
2005-12-01,0,False,AL,Eye Pain
2006-01-01,0,False,AL,Eye Pain
2006-02-01,0,False,AL,Eye Pain
2006-03-01,0,False,AL,Eye Pain
2006-04-01,0,False,AL,Eye Pain
2006-05-01,29,False,AL,Eye Pain
2006-06-01,30,False,AL,Eye Pain
2006-07-01,0,False,AL,Eye Pain
2006-08-01,26,False,AL,Eye Pain
2006-09-01,51,False,AL,Eye Pain
2006-10-01,24,False,AL,Eye Pain
2006-11-01,24,False,AL,Eye Pain
2006-12-01,48,False,AL,Eye Pain
2007-01-01,21,False,AL,Eye Pain
2007-02-01,42,False,AL,Eye Pain
2007-03-01,39,False,AL,Eye Pain
2007-04-01,0,False,AL,Eye Pain
2007-05-01,28,False,AL,Eye Pain
2007-06-01,0,False,AL,Eye Pain
2007-07-01,18,False,AL,Eye Pain
2007-08-01,25,False,AL,Eye Pain
2007-09-01,0,False,AL,Eye Pain
2007-10-01,24,False,AL,Eye Pain
2007-11-01,33,False,AL,Eye Pain
2007-12-01,17,False,AL,Eye Pain
2008-01-01,15,False,AL,Eye Pain
2008-02-01,31,False,AL,Eye Pain
2008-03-01,23,False,AL,Eye Pain
2008-04-01,14,False,AL,Eye Pain
2008-05-01,0,False,AL,Eye Pain
2008-06-01,16,False,AL,Eye Pain
2008-07-01,15,False,AL,Eye Pain
2008-08-01,29,False,AL,Eye Pain
2008-09-01,0,False,AL,Eye Pain
2008-10-01,13,False,AL,Eye Pain
2008-11-01,28,False,AL,Eye Pain
2008-12-01,27,False,AL,Eye Pain
2009-01-01,0,False,AL,Eye Pain
2009-02-01,33,False,AL,Eye Pain
2009-03-01,25,False,AL,Eye Pain
2009-04-01,25,False,AL,Eye Pain
2009-05-01,19,False,AL,Eye Pain
2009-06-01,20,False,AL,Eye Pain
2009-07-01,13,False,AL,Eye Pain
2009-08-01,25,False,AL,Eye Pain
2009-09-01,18,False,AL,Eye Pain
2009-10-01,23,False,AL,Eye Pain
2009-11-01,18,False,AL,Eye Pain
2009-12-01,30,False,AL,Eye Pain
2010-01-01,28,False,AL,Eye Pain
2010-02-01,23,False,AL,Eye Pain
2010-03-01,21,False,AL,Eye Pain
2010-04-01,11,False,AL,Eye Pain
2010-05-01,24,False,AL,Eye Pain
2010-06-01,38,False,AL,Eye Pain
2010-07-01,24,False,AL,Eye Pain
2010-08-01,11,False,AL,Eye Pain
2010-09-01,32,False,AL,Eye Pain
2010-10-01,16,False,AL,Eye Pain
2010-11-01,21,False,AL,Eye Pain
2010-12-01,22,False,AL,Eye Pain
2011-01-01,20,False,AL,Eye Pain
2011-02-01,29,False,AL,Eye Pain
2011-03-01,19,False,AL,Eye Pain
2011-04-01,20,False,AL,Eye Pain
2011-05-01,20,False,AL,Eye Pain
2011-06-01,33,False,AL,Eye Pain
2011-07-01,23,False,AL,Eye Pain
2011-08-01,15,False,AL,Eye Pain
2011-09-01,42,False,AL,Eye Pain
2011-10-01,20,False,AL,Eye Pain
2011-11-01,38,False,AL,Eye Pain
2011-12-01,46,False,AL,Eye Pain
2012-01-01,23,False,AL,Eye Pain
2012-02-01,18,False,AL,Eye Pain
2012-03-01,36,False,AL,Eye Pain
2012-04-01,39,False,AL,Eye Pain
2012-05-01,19,False,AL,Eye Pain
2012-06-01,35,False,AL,Eye Pain
2012-07-01,16,False,AL,Eye Pain
2012-08-01,24,False,AL,Eye Pain
2012-09-01,38,False,AL,Eye Pain
2012-10-01,22,False,AL,Eye Pain
2012-11-01,23,False,AL,Eye Pain
2012-12-01,26,False,AL,Eye Pain
2013-01-01,35,False,AL,Eye Pain
2013-02-01,23,False,AL,Eye Pain
2013-03-01,22,False,AL,Eye Pain
2013-04-01,19,False,AL,Eye Pain
2013-05-01,35,False,AL,Eye Pain
2013-06-01,31,False,AL,Eye Pain
2013-07-01,23,False,AL,Eye Pain
2013-08-01,27,False,AL,Eye Pain
2013-09-01,39,False,AL,Eye Pain
2013-10-01,32,False,AL,Eye Pain
2013-11-01,24,False,AL,Eye Pain
2013-12-01,29,False,AL,Eye Pain
2014-01-01,37,False,AL,Eye Pain
2014-02-01,28,False,AL,Eye Pain
2014-03-01,44,False,AL,Eye Pain
2014-04-01,27,False,AL,Eye Pain
2014-05-01,31,False,AL,Eye Pain
2014-06-01,33,False,AL,Eye Pain
2014-07-01,30,False,AL,Eye Pain
2014-08-01,29,False,AL,Eye Pain
2014-09-01,23,False,AL,Eye Pain
2014-10-01,32,False,AL,Eye Pain
2014-11-01,41,False,AL,Eye Pain
2014-12-01,34,False,AL,Eye Pain
2015-01-01,48,False,AL,Eye Pain
2015-02-01,27,False,AL,Eye Pain
2015-03-01,36,False,AL,Eye Pain
2015-04-01,47,False,AL,Eye Pain
2015-05-01,28,False,AL,Eye Pain
2015-06-01,38,False,AL,Eye Pain
2015-07-01,34,False,AL,Eye Pain
2015-08-01,27,False,AL,Eye Pain
2015-09-01,32,False,AL,Eye Pain
2015-10-01,40,False,AL,Eye Pain
2015-11-01,40,False,AL,Eye Pain
2015-12-01,49,False,AL,Eye Pain
2016-01-01,44,False,AL,Eye Pain
2016-02-01,38,False,AL,Eye Pain
2016-03-01,34,False,AL,Eye Pain
2016-04-01,37,False,AL,Eye Pain
2016-05-01,23,False,AL,Eye Pain
2016-06-01,27,False,AL,Eye Pain
2016-07-01,36,False,AL,Eye Pain
2016-08-01,42,False,AL,Eye Pain
2016-09-01,32,False,AL,Eye Pain
2016-10-01,28,False,AL,Eye Pain
2016-11-01,37,False,AL,Eye Pain
2016-12-01,31,False,AL,Eye Pain
2017-01-01,44,False,AL,Eye Pain
2017-02-01,31,False,AL,Eye Pain
2017-03-01,40,False,AL,Eye Pain
2017-04-01,37,False,AL,Eye Pain
2017-05-01,41,False,AL,Eye Pain
2017-06-01,45,False,AL,Eye Pain
2017-07-01,46,False,AL,Eye Pain
2017-08-01,40,False,AL,Eye Pain
2017-09-01,27,False,AL,Eye Pain
2017-10-01,42,False,AL,Eye Pain
2017-11-01,47,False,AL,Eye Pain
2017-12-01,36,False,AL,Eye Pain
2018-01-01,38,False,AL,Eye Pain
2018-02-01,41,False,AL,Eye Pain
2018-03-01,32,False,AL,Eye Pain
2018-04-01,37,False,AL,Eye Pain
2018-05-01,48,False,AL,Eye Pain
2018-06-01,46,False,AL,Eye Pain
2018-07-01,38,False,AL,Eye Pain
2018-08-01,40,False,AL,Eye Pain
2018-09-01,49,True,AL,Eye Pain
date,Eye Pain,isPartial,state,symptom
2004-01-01,0,False,AK,Eye Pain
2004-02-01,0,False,AK,Eye Pain
2004-03-01,100,False,AK,Eye Pain
2004-04-01,0,False,AK,Eye Pain
2004-05-01,72,False,AK,Eye Pain
2004-06-01,0,False,AK,Eye Pain
2004-07-01,0,False,AK,Eye Pain
2004-08-01,0,False,AK,Eye Pain
2004-09-01,0,False,AK,Eye Pain
2004-10-01,0,False,AK,Eye Pain
2004-11-01,0,False,AK,Eye Pain
2004-12-01,0,False,AK,Eye Pain
2005-01-01,0,False,AK,Eye Pain
2005-02-01,0,False,AK,Eye Pain
2005-03-01,47,False,AK,Eye Pain
2005-04-01,0,False,AK,Eye Pain
2005-05-01,0,False,AK,Eye Pain
2005-06-01,0,False,AK,Eye Pain
2005-07-01,0,False,AK,Eye Pain
2005-08-01,0,False,AK,Eye Pain
2005-09-01,0,False,AK,Eye Pain
2005-10-01,0,False,AK,Eye Pain
2005-11-01,0,False,AK,Eye Pain
2005-12-01,39,False,AK,Eye Pain
2006-01-01,0,False,AK,Eye Pain
2006-02-01,36,False,AK,Eye Pain
2006-03-01,0,False,AK,Eye Pain
2006-04-01,0,False,AK,Eye Pain
2006-05-01,0,False,AK,Eye Pain
2006-06-01,0,False,AK,Eye Pain
2006-07-01,33,False,AK,Eye Pain
2006-08-01,0,False,AK,Eye Pain
2006-09-01,0,False,AK,Eye Pain
2006-10-01,0,False,AK,Eye Pain
2006-11-01,0,False,AK,Eye Pain
2006-12-01,0,False,AK,Eye Pain
2007-01-01,25,False,AK,Eye Pain
2007-02-01,0,False,AK,Eye Pain
2007-03-01,23,False,AK,Eye Pain
2007-04-01,0,False,AK,Eye Pain
2007-05-01,0,False,AK,Eye Pain
2007-06-01,0,False,AK,Eye Pain
2007-07-01,0,False,AK,Eye Pain
2007-08-01,0,False,AK,Eye Pain
2007-09-01,21,False,AK,Eye Pain
2007-10-01,19,False,AK,Eye Pain
2007-11-01,0,False,AK,Eye Pain
2007-12-01,0,False,AK,Eye Pain
2008-01-01,36,False,AK,Eye Pain
2008-02-01,0,False,AK,Eye Pain
2008-03-01,20,False,AK,Eye Pain
2008-04-01,0,False,AK,Eye Pain
2008-05-01,0,False,AK,Eye Pain
2008-06-01,0,False,AK,Eye Pain
2008-07-01,0,False,AK,Eye Pain
2008-08-01,18,False,AK,Eye Pain
2008-09-01,0,False,AK,Eye Pain
2008-10-01,31,False,AK,Eye Pain
2008-11-01,0,False,AK,Eye Pain
2008-12-01,16,False,AK,Eye Pain
2009-01-01,0,False,AK,Eye Pain
2009-02-01,16,False,AK,Eye Pain
2009-03-01,29,False,AK,Eye Pain
2009-04-01,15,False,AK,Eye Pain
2009-05-01,32,False,AK,Eye Pain
2009-06-01,0,False,AK,Eye Pain
2009-07-01,16,False,AK,Eye Pain
2009-08-01,15,False,AK,Eye Pain
2009-09-01,0,False,AK,Eye Pain
2009-10-01,21,False,AK,Eye Pain
2009-11-01,14,False,AK,Eye Pain
2009-12-01,0,False,AK,Eye Pain
2010-01-01,27,False,AK,Eye Pain
2010-02-01,14,False,AK,Eye Pain
2010-03-01,0,False,AK,Eye Pain
2010-04-01,13,False,AK,Eye Pain
2010-05-01,14,False,AK,Eye Pain
2010-06-01,0,False,AK,Eye Pain
2010-07-01,20,False,AK,Eye Pain
2010-08-01,0,False,AK,Eye Pain
2010-09-01,13,False,AK,Eye Pain
2010-10-01,12,False,AK,Eye Pain
2010-11-01,12,False,AK,Eye Pain
2010-12-01,12,False,AK,Eye Pain
2011-01-01,13,False,AK,Eye Pain
2011-02-01,9,False,AK,Eye Pain
2011-03-01,0,False,AK,Eye Pain
2011-04-01,8,False,AK,Eye Pain
2011-05-01,0,False,AK,Eye Pain
2011-06-01,26,False,AK,Eye Pain
2011-07-01,9,False,AK,Eye Pain
2011-08-01,8,False,AK,Eye Pain
2011-09-01,8,False,AK,Eye Pain
2011-10-01,23,False,AK,Eye Pain
2011-11-01,19,False,AK,Eye Pain
2011-12-01,8,False,AK,Eye Pain
2012-01-01,14,False,AK,Eye Pain
2012-02-01,0,False,AK,Eye Pain
2012-03-01,16,False,AK,Eye Pain
2012-04-01,6,False,AK,Eye Pain
2012-05-01,10,False,AK,Eye Pain
2012-06-01,8,False,AK,Eye Pain
2012-07-01,7,False,AK,Eye Pain
2012-08-01,10,False,AK,Eye Pain
2012-09-01,7,False,AK,Eye Pain
2012-10-01,13,False,AK,Eye Pain
2012-11-01,13,False,AK,Eye Pain
2012-12-01,7,False,AK,Eye Pain
2013-01-01,7,False,AK,Eye Pain
2013-02-01,7,False,AK,Eye Pain
2013-03-01,6,False,AK,Eye Pain
2013-04-01,6,False,AK,Eye Pain
2013-05-01,6,False,AK,Eye Pain
2013-06-01,7,False,AK,Eye Pain
2013-07-01,13,False,AK,Eye Pain
2013-08-01,12,False,AK,Eye Pain
2013-09-01,6,False,AK,Eye Pain
2013-10-01,14,False,AK,Eye Pain
2013-11-01,0,False,AK,Eye Pain
2013-12-01,18,False,AK,Eye Pain
2014-01-01,20,False,AK,Eye Pain
2014-02-01,10,False,AK,Eye Pain
2014-03-01,6,False,AK,Eye Pain
2014-04-01,9,False,AK,Eye Pain
2014-05-01,12,False,AK,Eye Pain
2014-06-01,7,False,AK,Eye Pain
2014-07-01,24,False,AK,Eye Pain
2014-08-01,7,False,AK,Eye Pain
2014-09-01,6,False,AK,Eye Pain
2014-10-01,16,False,AK,Eye Pain
2014-11-01,6,False,AK,Eye Pain
2014-12-01,0,False,AK,Eye Pain
