,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
,state,symptom
date,Pain Postoperative,isPartial,state,symptom
2007-01-01,0,False,AL,Angina Unstable
2007-02-01,0,False,AL,Angina Unstable
2007-03-01,35,False,AL,Angina Unstable
2007-04-01,0,False,AL,Angina Unstable
2007-05-01,0,False,AL,Angina Unstable
2007-06-01,0,False,AL,Angina Unstable
2007-07-01,0,False,AL,Angina Unstable
2007-08-01,30,False,AL,Angina Unstable
2007-09-01,0,False,AL,Angina Unstable
2007-10-01,0,False,AL,Angina Unstable
2007-11-01,29,False,AL,Angina Unstable
2007-12-01,31,False,AL,Angina Unstable
2008-01-01,0,False,AL,Angina Unstable
2008-02-01,28,False,AL,Angina Unstable
2008-03-01,0,False,AL,Angina Unstable
2008-04-01,0,False,AL,Angina Unstable
2008-05-01,0,False,AL,Angina Unstable
2008-06-01,0,False,AL,Angina Unstable
2008-07-01,26,False,AL,Angina Unstable
2008-08-01,0,False,AL,Angina Unstable
2008-09-01,24,False,AL,Angina Unstable
2008-10-01,0,False,AL,Angina Unstable
2008-11-01,0,False,AL,Angina Unstable
2008-12-01,0,False,AL,Angina Unstable
2009-01-01,0,False,AL,Angina Unstable
2009-02-01,23,False,AL,Angina Unstable
2009-03-01,0,False,AL,Angina Unstable
2009-04-01,0,False,AL,Angina Unstable
2009-05-01,0,False,AL,Angina Unstable
2009-06-01,23,False,AL,Angina Unstable
2009-07-01,23,False,AL,Angina Unstable
2009-08-01,0,False,AL,Angina Unstable
2009-09-01,0,False,AL,Angina Unstable
2009-10-01,20,False,AL,Angina Unstable
2009-11-01,21,False,AL,Angina Unstable
2009-12-01,21,False,AL,Angina Unstable
2010-01-01,19,False,AL,Angina Unstable
2010-02-01,0,False,AL,Angina Unstable
2010-03-01,0,False,AL,Angina Unstable
2010-04-01,0,False,AL,Angina Unstable
2010-05-01,0,False,AL,Angina Unstable
2010-06-01,0,False,AL,Angina Unstable
2010-07-01,0,False,AL,Angina Unstable
2010-08-01,0,False,AL,Angina Unstable
2010-09-01,19,False,AL,Angina Unstable
2010-10-01,19,False,AL,Angina Unstable
2010-11-01,0,False,AL,Angina Unstable
2010-12-01,19,False,AL,Angina Unstable
2011-01-01,10,False,AL,Angina Unstable
2011-02-01,10,False,AL,Angina Unstable
2011-03-01,10,False,AL,Angina Unstable
2011-04-01,0,False,AL,Angina Unstable
2011-05-01,0,False,AL,Angina Unstable
2011-06-01,0,False,AL,Angina Unstable
2011-07-01,10,False,AL,Angina Unstable
2011-08-01,0,False,AL,Angina Unstable
2011-09-01,0,False,AL,Angina Unstable
2011-10-01,0,False,AL,Angina Unstable
2011-11-01,9,False,AL,Angina Unstable
2011-12-01,0,False,AL,Angina Unstable
2012-01-01,8,False,AL,Angina Unstable
2012-02-01,0,False,AL,Angina Unstable
2012-03-01,0,False,AL,Angina Unstable
2012-04-01,0,False,AL,Angina Unstable
2012-05-01,0,False,AL,Angina Unstable
2012-06-01,9,False,AL,Angina Unstable
2012-07-01,25,False,AL,Angina Unstable
2012-08-01,0,False,AL,Angina Unstable
2012-09-01,8,False,AL,Angina Unstable
2012-10-01,7,False,AL,Angina Unstable
2012-11-01,0,False,AL,Angina Unstable
2012-12-01,0,False,AL,Angina Unstable
2013-01-01,6,False,AL,Angina Unstable
2013-02-01,0,False,AL,Angina Unstable
2013-03-01,0,False,AL,Angina Unstable
2013-04-01,0,False,AL,Angina Unstable
2013-05-01,7,False,AL,Angina Unstable
2013-06-01,0,False,AL,Angina Unstable
2013-07-01,6,False,AL,Angina Unstable
2013-08-01,7,False,AL,Angina Unstable
2013-09-01,13,False,AL,Angina Unstable
2013-10-01,6,False,AL,Angina Unstable
2013-11-01,13,False,AL,Angina Unstable
2013-12-01,12,False,AL,Angina Unstable
2014-01-01,16,False,AL,Angina Unstable
2014-02-01,6,False,AL,Angina Unstable
2014-03-01,6,False,AL,Angina Unstable
2014-04-01,6,False,AL,Angina Unstable
2014-05-01,6,False,AL,Angina Unstable
2014-06-01,15,False,AL,Angina Unstable
2014-07-01,0,False,AL,Angina Unstable
2014-08-01,6,False,AL,Angina Unstable
2014-09-01,13,False,AL,Angina Unstable
2014-10-01,7,False,AL,Angina Unstable
2014-11-01,0,False,AL,Angina Unstable
2014-12-01,0,False,AL,Angina Unstable
2015-01-01,7,False,AL,Angina Unstable
2015-02-01,0,False,AL,Angina Unstable
2015-03-01,7,False,AL,Angina Unstable
2015-04-01,7,False,AL,Angina Unstable
2015-05-01,8,False,AL,Angina Unstable
2015-06-01,12,False,AL,Angina Unstable
2015-07-01,7,False,AL,Angina Unstable
2015-08-01,0,False,AL,Angina Unstable
2015-09-01,6,False,AL,Angina Unstable
2015-10-01,6,False,AL,Angina Unstable
2015-11-01,6,False,AL,Angina Unstable
2015-12-01,9,False,AL,Angina Unstable
2016-01-01,0,False,AL,Angina Unstable
2016-02-01,4,False,AL,Angina Unstable
2016-03-01,6,False,AL,Angina Unstable
2016-04-01,6,False,AL,Angina Unstable
2016-05-01,9,False,AL,Angina Unstable
2016-06-01,0,False,AL,Angina Unstable
2016-07-01,9,False,AL,Angina Unstable
2016-08-01,4,False,AL,Angina Unstable
2016-09-01,4,False,AL,Angina Unstable
2016-10-01,4,False,AL,Angina Unstable
2016-11-01,8,False,AL,Angina Unstable
2016-12-01,0,False,AL,Angina Unstable
2017-01-01,7,False,AL,Angina Unstable
2017-02-01,0,False,AL,Angina Unstable
2017-03-01,7,False,AL,Angina Unstable
2017-04-01,11,False,AL,Angina Unstable
2017-05-01,7,False,AL,Angina Unstable
2017-06-01,16,False,AL,Angina Unstable
2017-07-01,4,False,AL,Angina Unstable
2017-08-01,7,False,AL,Angina Unstable
2017-09-01,5,False,AL,Angina Unstable
2017-10-01,7,False,AL,Angina Unstable
2017-11-01,0,False,AL,Angina Unstable
2017-12-01,3,False,AL,Angina Unstable
2018-01-01,16,False,AL,Angina Unstable
2018-02-01,3,False,AL,Angina Unstable
2018-03-01,5,False,AL,Angina Unstable
2018-04-01,3,False,AL,Angina Unstable
2018-05-01,5,False,AL,Angina Unstable
2018-06-01,5,False,AL,Angina Unstable
2018-07-01,0,False,AL,Angina Unstable
2018-08-01,5,False,AL,Angina Unstable
2018-09-01,0,True,AL,Angina Unstable
,state,symptom
date,Angina Unstable,isPartial,state,symptom
2004-01-01,0,False,AZ,Angina Unstable
2004-02-01,0,False,AZ,Angina Unstable
2004-03-01,0,False,AZ,Angina Unstable
2004-04-01,0,False,AZ,Angina Unstable
2004-05-01,0,False,AZ,Angina Unstable
2004-06-01,0,False,AZ,Angina Unstable
2004-07-01,0,False,AZ,Angina Unstable
2004-08-01,0,False,AZ,Angina Unstable
2004-09-01,0,False,AZ,Angina Unstable
2004-10-01,0,False,AZ,Angina Unstable
2004-11-01,0,False,AZ,Angina Unstable
2004-12-01,0,False,AZ,Angina Unstable
2005-01-01,0,False,AZ,Angina Unstable
2005-02-01,0,False,AZ,Angina Unstable
2005-03-01,100,False,AZ,Angina Unstable
2005-04-01,0,False,AZ,Angina Unstable
2005-05-01,0,False,AZ,Angina Unstable
2005-06-01,0,False,AZ,Angina Unstable
2005-07-01,0,False,AZ,Angina Unstable
2005-08-01,0,False,AZ,Angina Unstable
2005-09-01,84,False,AZ,Angina Unstable
2005-10-01,0,False,AZ,Angina Unstable
2005-11-01,0,False,AZ,Angina Unstable
2005-12-01,0,False,AZ,Angina Unstable
2006-01-01,0,False,AZ,Angina Unstable
2006-02-01,0,False,AZ,Angina Unstable
2006-03-01,62,False,AZ,Angina Unstable
2006-04-01,0,False,AZ,Angina Unstable
2006-05-01,0,False,AZ,Angina Unstable
2006-06-01,0,False,AZ,Angina Unstable
2006-07-01,0,False,AZ,Angina Unstable
2006-08-01,0,False,AZ,Angina Unstable
2006-09-01,0,False,AZ,Angina Unstable
2006-10-01,0,False,AZ,Angina Unstable
2006-11-01,0,False,AZ,Angina Unstable
2006-12-01,0,False,AZ,Angina Unstable
2007-01-01,0,False,AZ,Angina Unstable
2007-02-01,47,False,AZ,Angina Unstable
2007-03-01,0,False,AZ,Angina Unstable
2007-04-01,0,False,AZ,Angina Unstable
2007-05-01,0,False,AZ,Angina Unstable
2007-06-01,0,False,AZ,Angina Unstable
2007-07-01,0,False,AZ,Angina Unstable
2007-08-01,0,False,AZ,Angina Unstable
2007-09-01,0,False,AZ,Angina Unstable
2007-10-01,0,False,AZ,Angina Unstable
2007-11-01,34,False,AZ,Angina Unstable
2007-12-01,71,False,AZ,Angina Unstable
2008-01-01,32,False,AZ,Angina Unstable
2008-02-01,0,False,AZ,Angina Unstable
2008-03-01,32,False,AZ,Angina Unstable
2008-04-01,0,False,AZ,Angina Unstable
2008-05-01,0,False,AZ,Angina Unstable
2008-06-01,33,False,AZ,Angina Unstable
2008-07-01,0,False,AZ,Angina Unstable
2008-08-01,62,False,AZ,Angina Unstable
2008-09-01,0,False,AZ,Angina Unstable
2008-10-01,28,False,AZ,Angina Unstable
2008-11-01,0,False,AZ,Angina Unstable
2008-12-01,0,False,AZ,Angina Unstable
2009-01-01,0,False,AZ,Angina Unstable
2009-02-01,44,False,AZ,Angina Unstable
2009-03-01,27,False,AZ,Angina Unstable
2009-04-01,0,False,AZ,Angina Unstable
2009-05-01,55,False,AZ,Angina Unstable
2009-06-01,29,False,AZ,Angina Unstable
2009-07-01,28,False,AZ,Angina Unstable
2009-08-01,0,False,AZ,Angina Unstable
2009-09-01,0,False,AZ,Angina Unstable
2009-10-01,26,False,AZ,Angina Unstable
2009-11-01,41,False,AZ,Angina Unstable
2009-12-01,0,False,AZ,Angina Unstable
2010-01-01,0,False,AZ,Angina Unstable
2010-02-01,0,False,AZ,Angina Unstable
2010-03-01,24,False,AZ,Angina Unstable
2010-04-01,0,False,AZ,Angina Unstable
2010-05-01,52,False,AZ,Angina Unstable
2010-06-01,27,False,AZ,Angina Unstable
2010-07-01,0,False,AZ,Angina Unstable
2010-08-01,24,False,AZ,Angina Unstable
2010-09-01,24,False,AZ,Angina Unstable
2010-10-01,0,False,AZ,Angina Unstable
2010-11-01,0,False,AZ,Angina Unstable
2010-12-01,0,False,AZ,Angina Unstable
2011-01-01,14,False,AZ,Angina Unstable
2011-02-01,22,False,AZ,Angina Unstable
2011-03-01,0,False,AZ,Angina Unstable
2011-04-01,26,False,AZ,Angina Unstable
2011-05-01,12,False,AZ,Angina Unstable
2011-06-01,0,False,AZ,Angina Unstable
2011-07-01,0,False,AZ,Angina Unstable
2011-08-01,13,False,AZ,Angina Unstable
2011-09-01,13,False,AZ,Angina Unstable
2011-10-01,37,False,AZ,Angina Unstable
2011-11-01,0,False,AZ,Angina Unstable
2011-12-01,24,False,AZ,Angina Unstable
2012-01-01,0,False,AZ,Angina Unstable
2012-02-01,23,False,AZ,Angina Unstable
2012-03-01,11,False,AZ,Angina Unstable
2012-04-01,22,False,AZ,Angina Unstable
2012-05-01,11,False,AZ,Angina Unstable
2012-06-01,12,False,AZ,Angina Unstable
2012-07-01,0,False,AZ,Angina Unstable
2012-08-01,11,False,AZ,Angina Unstable
2012-09-01,10,False,AZ,Angina Unstable
2012-10-01,10,False,AZ,Angina Unstable
2012-11-01,15,False,AZ,Angina Unstable
2012-12-01,10,False,AZ,Angina Unstable
2013-01-01,13,False,AZ,Angina Unstable
2013-02-01,20,False,AZ,Angina Unstable
2013-03-01,24,False,AZ,Angina Unstable
2013-04-01,8,False,AZ,Angina Unstable
2013-05-01,17,False,AZ,Angina Unstable
2013-06-01,24,False,AZ,Angina Unstable
2013-07-01,10,False,AZ,Angina Unstable
2013-08-01,14,False,AZ,Angina Unstable
2013-09-01,19,False,AZ,Angina Unstable
2013-10-01,14,False,AZ,Angina Unstable
2013-11-01,14,False,AZ,Angina Unstable
2013-12-01,17,False,AZ,Angina Unstable
2014-01-01,16,False,AZ,Angina Unstable
2014-02-01,9,False,AZ,Angina Unstable
2014-03-01,16,False,AZ,Angina Unstable
2014-04-01,16,False,AZ,Angina Unstable
2014-05-01,16,False,AZ,Angina Unstable
2014-06-01,9,False,AZ,Angina Unstable
2014-07-01,10,False,AZ,Angina Unstable
2014-08-01,9,False,AZ,Angina Unstable
2014-09-01,9,False,AZ,Angina Unstable
2014-10-01,18,False,AZ,Angina Unstable
2014-11-01,0,False,AZ,Angina Unstable
2014-12-01,9,False,AZ,Angina Unstable
2015-01-01,18,False,AZ,Angina Unstable
2015-02-01,29,False,AZ,Angina Unstable
2015-03-01,0,False,AZ,Angina Unstable
2015-04-01,23,False,AZ,Angina Unstable
2015-05-01,9,False,AZ,Angina Unstable
2015-06-01,19,False,AZ,Angina Unstable
2015-07-01,9,False,AZ,Angina Unstable
2015-08-01,0,False,AZ,Angina Unstable
2015-09-01,9,False,AZ,Angina Unstable
2015-10-01,12,False,AZ,Angina Unstable
2015-11-01,17,False,AZ,Angina Unstable
2015-12-01,17,False,AZ,Angina Unstable
2016-01-01,18,False,AZ,Angina Unstable
2016-02-01,8,False,AZ,Angina Unstable
2016-03-01,7,False,AZ,Angina Unstable
2016-04-01,7,False,AZ,Angina Unstable
2016-05-01,15,False,AZ,Angina Unstable
2016-06-01,16,False,AZ,Angina Unstable
2016-07-01,16,False,AZ,Angina Unstable
2016-08-01,8,False,AZ,Angina Unstable
2016-09-01,15,False,AZ,Angina Unstable
2016-10-01,7,False,AZ,Angina Unstable
2016-11-01,7,False,AZ,Angina Unstable
2016-12-01,7,False,AZ,Angina Unstable
2017-01-01,19,False,AZ,Angina Unstable
2017-02-01,10,False,AZ,Angina Unstable
2017-03-01,18,False,AZ,Angina Unstable
2017-04-01,13,False,AZ,Angina Unstable
2017-05-01,0,False,AZ,Angina Unstable
2017-06-01,14,False,AZ,Angina Unstable
2017-07-01,7,False,AZ,Angina Unstable
2017-08-01,25,False,AZ,Angina Unstable
2017-09-01,29,False,AZ,Angina Unstable
2017-10-01,16,False,AZ,Angina Unstable
2017-11-01,13,False,AZ,Angina Unstable
2017-12-01,19,False,AZ,Angina Unstable
2018-01-01,6,False,AZ,Angina Unstable
2018-02-01,16,False,AZ,Angina Unstable
2018-03-01,15,False,AZ,Angina Unstable
2018-04-01,25,False,AZ,Angina Unstable
2018-05-01,6,False,AZ,Angina Unstable
2018-06-01,13,False,AZ,Angina Unstable
2018-07-01,6,False,AZ,Angina Unstable
2018-08-01,9,False,AZ,Angina Unstable
2018-09-01,10,True,AZ,Angina Unstable
,state,symptom
date,Angina Unstable,isPartial,state,symptom
2004-01-01,68,False,CA,Angina Unstable
2004-02-01,66,False,CA,Angina Unstable
2004-03-01,87,False,CA,Angina Unstable
2004-04-01,65,False,CA,Angina Unstable
2004-05-01,57,False,CA,Angina Unstable
2004-06-01,59,False,CA,Angina Unstable
2004-07-01,0,False,CA,Angina Unstable
2004-08-01,56,False,CA,Angina Unstable
2004-09-01,0,False,CA,Angina Unstable
2004-10-01,0,False,CA,Angina Unstable
2004-11-01,59,False,CA,Angina Unstable
2004-12-01,0,False,CA,Angina Unstable
2005-01-01,0,False,CA,Angina Unstable
2005-02-01,100,False,CA,Angina Unstable
2005-03-01,0,False,CA,Angina Unstable
2005-04-01,48,False,CA,Angina Unstable
2005-05-01,0,False,CA,Angina Unstable
2005-06-01,42,False,CA,Angina Unstable
2005-07-01,0,False,CA,Angina Unstable
2005-08-01,59,False,CA,Angina Unstable
2005-09-01,76,False,CA,Angina Unstable
2005-10-01,35,False,CA,Angina Unstable
2005-11-01,36,False,CA,Angina Unstable
2005-12-01,52,False,CA,Angina Unstable
2006-01-01,31,False,CA,Angina Unstable
2006-02-01,32,False,CA,Angina Unstable
2006-03-01,41,False,CA,Angina Unstable
2006-04-01,58,False,CA,Angina Unstable
2006-05-01,54,False,CA,Angina Unstable
2006-06-01,29,False,CA,Angina Unstable
2006-07-01,57,False,CA,Angina Unstable
2006-08-01,26,False,CA,Angina Unstable
2006-09-01,39,False,CA,Angina Unstable
2006-10-01,49,False,CA,Angina Unstable
2006-11-01,36,False,CA,Angina Unstable
2006-12-01,25,False,CA,Angina Unstable
2007-01-01,44,False,CA,Angina Unstable
2007-02-01,23,False,CA,Angina Unstable
2007-03-01,0,False,CA,Angina Unstable
2007-04-01,20,False,CA,Angina Unstable
2007-05-01,17,False,CA,Angina Unstable
2007-06-01,27,False,CA,Angina Unstable
2007-07-01,35,False,CA,Angina Unstable
2007-08-01,0,False,CA,Angina Unstable
2007-09-01,25,False,CA,Angina Unstable
2007-10-01,14,False,CA,Angina Unstable
2007-11-01,22,False,CA,Angina Unstable
2007-12-01,23,False,CA,Angina Unstable
2008-01-01,13,False,CA,Angina Unstable
2008-02-01,42,False,CA,Angina Unstable
2008-03-01,27,False,CA,Angina Unstable
2008-04-01,26,False,CA,Angina Unstable
2008-05-01,13,False,CA,Angina Unstable
2008-06-01,13,False,CA,Angina Unstable
2008-07-01,13,False,CA,Angina Unstable
2008-08-01,0,False,CA,Angina Unstable
2008-09-01,37,False,CA,Angina Unstable
2008-10-01,16,False,CA,Angina Unstable
2008-11-01,0,False,CA,Angina Unstable
2008-12-01,18,False,CA,Angina Unstable
2009-01-01,22,False,CA,Angina Unstable
2009-02-01,23,False,CA,Angina Unstable
2009-03-01,15,False,CA,Angina Unstable
2009-04-01,26,False,CA,Angina Unstable
2009-05-01,10,False,CA,Angina Unstable
2009-06-01,50,False,CA,Angina Unstable
2009-07-01,19,False,CA,Angina Unstable
2009-08-01,24,False,CA,Angina Unstable
2009-09-01,55,False,CA,Angina Unstable
2009-10-01,26,False,CA,Angina Unstable
2009-11-01,18,False,CA,Angina Unstable
2009-12-01,18,False,CA,Angina Unstable
2010-01-01,16,False,CA,Angina Unstable
2010-02-01,34,False,CA,Angina Unstable
2010-03-01,18,False,CA,Angina Unstable
2010-04-01,19,False,CA,Angina Unstable
2010-05-01,23,False,CA,Angina Unstable
2010-06-01,24,False,CA,Angina Unstable
2010-07-01,20,False,CA,Angina Unstable
2010-08-01,16,False,CA,Angina Unstable
2010-09-01,10,False,CA,Angina Unstable
2010-10-01,16,False,CA,Angina Unstable
2010-11-01,19,False,CA,Angina Unstable
2010-12-01,16,False,CA,Angina Unstable
2011-01-01,22,False,CA,Angina Unstable
2011-02-01,20,False,CA,Angina Unstable
2011-03-01,30,False,CA,Angina Unstable
2011-04-01,19,False,CA,Angina Unstable
2011-05-01,27,False,CA,Angina Unstable
2011-06-01,18,False,CA,Angina Unstable
2011-07-01,12,False,CA,Angina Unstable
2011-08-01,13,False,CA,Angina Unstable
2011-09-01,18,False,CA,Angina Unstable
2011-10-01,36,False,CA,Angina Unstable
2011-11-01,23,False,CA,Angina Unstable
2011-12-01,13,False,CA,Angina Unstable
2012-01-01,14,False,CA,Angina Unstable
2012-02-01,25,False,CA,Angina Unstable
2012-03-01,38,False,CA,Angina Unstable
2012-04-01,17,False,CA,Angina Unstable
2012-05-01,12,False,CA,Angina Unstable
2012-06-01,12,False,CA,Angina Unstable
2012-07-01,17,False,CA,Angina Unstable
2012-08-01,12,False,CA,Angina Unstable
2012-09-01,27,False,CA,Angina Unstable
2012-10-01,35,False,CA,Angina Unstable
2012-11-01,43,False,CA,Angina Unstable
2012-12-01,18,False,CA,Angina Unstable
2013-01-01,21,False,CA,Angina Unstable
2013-02-01,18,False,CA,Angina Unstable
2013-03-01,18,False,CA,Angina Unstable
2013-04-01,27,False,CA,Angina Unstable
2013-05-01,24,False,CA,Angina Unstable
2013-06-01,25,False,CA,Angina Unstable
2013-07-01,20,False,CA,Angina Unstable
2013-08-01,25,False,CA,Angina Unstable
2013-09-01,27,False,CA,Angina Unstable
2013-10-01,26,False,CA,Angina Unstable
2013-11-01,29,False,CA,Angina Unstable
2013-12-01,25,False,CA,Angina Unstable
2014-01-01,22,False,CA,Angina Unstable
2014-02-01,33,False,CA,Angina Unstable
2014-03-01,27,False,CA,Angina Unstable
2014-04-01,28,False,CA,Angina Unstable
2014-05-01,27,False,CA,Angina Unstable
2014-06-01,29,False,CA,Angina Unstable
2014-07-01,25,False,CA,Angina Unstable
2014-08-01,22,False,CA,Angina Unstable
2014-09-01,12,False,CA,Angina Unstable
2014-10-01,18,False,CA,Angina Unstable
2014-11-01,33,False,CA,Angina Unstable
2014-12-01,25,False,CA,Angina Unstable
2015-01-01,18,False,CA,Angina Unstable
2015-02-01,31,False,CA,Angina Unstable
2015-03-01,27,False,CA,Angina Unstable
2015-04-01,39,False,CA,Angina Unstable
2015-05-01,23,False,CA,Angina Unstable
2015-06-01,44,False,CA,Angina Unstable
2015-07-01,31,False,CA,Angina Unstable
2015-08-01,25,False,CA,Angina Unstable
2015-09-01,27,False,CA,Angina Unstable
2015-10-01,38,False,CA,Angina Unstable
2015-11-01,25,False,CA,Angina Unstable
2015-12-01,19,False,CA,Angina Unstable
2016-01-01,19,False,CA,Angina Unstable
2016-02-01,26,False,CA,Angina Unstable
2016-03-01,19,False,CA,Angina Unstable
2016-04-01,17,False,CA,Angina Unstable
2016-05-01,17,False,CA,Angina Unstable
2016-06-01,12,False,CA,Angina Unstable
2016-07-01,18,False,CA,Angina Unstable
2016-08-01,14,False,CA,Angina Unstable
2016-09-01,35,False,CA,Angina Unstable
2016-10-01,15,False,CA,Angina Unstable
2016-11-01,23,False,CA,Angina Unstable
2016-12-01,13,False,CA,Angina Unstable
2017-01-01,26,False,CA,Angina Unstable
2017-02-01,16,False,CA,Angina Unstable
2017-03-01,37,False,CA,Angina Unstable
2017-04-01,25,False,CA,Angina Unstable
2017-05-01,14,False,CA,Angina Unstable
2017-06-01,30,False,CA,Angina Unstable
2017-07-01,37,False,CA,Angina Unstable
2017-08-01,27,False,CA,Angina Unstable
2017-09-01,26,False,CA,Angina Unstable
2017-10-01,43,False,CA,Angina Unstable
2017-11-01,42,False,CA,Angina Unstable
2017-12-01,19,False,CA,Angina Unstable
2018-01-01,24,False,CA,Angina Unstable
2018-02-01,40,False,CA,Angina Unstable
2018-03-01,30,False,CA,Angina Unstable
2018-04-01,36,False,CA,Angina Unstable
2018-05-01,29,False,CA,Angina Unstable
2018-06-01,28,False,CA,Angina Unstable
2018-07-01,25,False,CA,Angina Unstable
2018-08-01,31,False,CA,Angina Unstable
2018-09-01,39,True,CA,Angina Unstable
,state,symptom
,state,symptom
,state,symptom
,state,symptom
date,Angina Unstable,isPartial,state,symptom
2004-01-01,0,False,FL,Angina Unstable
2004-02-01,100,False,FL,Angina Unstable
2004-03-01,0,False,FL,Angina Unstable
2004-04-01,95,False,FL,Angina Unstable
2004-05-01,87,False,FL,Angina Unstable
2004-06-01,0,False,FL,Angina Unstable
2004-07-01,80,False,FL,Angina Unstable
2004-08-01,73,False,FL,Angina Unstable
2004-09-01,0,False,FL,Angina Unstable
2004-10-01,70,False,FL,Angina Unstable
2004-11-01,0,False,FL,Angina Unstable
2004-12-01,0,False,FL,Angina Unstable
2005-01-01,0,False,FL,Angina Unstable
2005-02-01,0,False,FL,Angina Unstable
2005-03-01,0,False,FL,Angina Unstable
2005-04-01,55,False,FL,Angina Unstable
2005-05-01,0,False,FL,Angina Unstable
2005-06-01,50,False,FL,Angina Unstable
2005-07-01,0,False,FL,Angina Unstable
2005-08-01,0,False,FL,Angina Unstable
2005-09-01,43,False,FL,Angina Unstable
2005-10-01,0,False,FL,Angina Unstable
2005-11-01,0,False,FL,Angina Unstable
2005-12-01,0,False,FL,Angina Unstable
2006-01-01,34,False,FL,Angina Unstable
2006-02-01,0,False,FL,Angina Unstable
2006-03-01,31,False,FL,Angina Unstable
2006-04-01,32,False,FL,Angina Unstable
2006-05-01,0,False,FL,Angina Unstable
2006-06-01,32,False,FL,Angina Unstable
2006-07-01,0,False,FL,Angina Unstable
2006-08-01,27,False,FL,Angina Unstable
2006-09-01,0,False,FL,Angina Unstable
2006-10-01,26,False,FL,Angina Unstable
2006-11-01,0,False,FL,Angina Unstable
2006-12-01,0,False,FL,Angina Unstable
2007-01-01,0,False,FL,Angina Unstable
2007-02-01,23,False,FL,Angina Unstable
2007-03-01,21,False,FL,Angina Unstable
2007-04-01,21,False,FL,Angina Unstable
2007-05-01,39,False,FL,Angina Unstable
2007-06-01,20,False,FL,Angina Unstable
2007-07-01,20,False,FL,Angina Unstable
2007-08-01,0,False,FL,Angina Unstable
2007-09-01,19,False,FL,Angina Unstable
2007-10-01,0,False,FL,Angina Unstable
2007-11-01,36,False,FL,Angina Unstable
2007-12-01,18,False,FL,Angina Unstable
2008-01-01,16,False,FL,Angina Unstable
2008-02-01,17,False,FL,Angina Unstable
2008-03-01,16,False,FL,Angina Unstable
2008-04-01,16,False,FL,Angina Unstable
2008-05-01,16,False,FL,Angina Unstable
2008-06-01,0,False,FL,Angina Unstable
2008-07-01,16,False,FL,Angina Unstable
2008-08-01,16,False,FL,Angina Unstable
2008-09-01,30,False,FL,Angina Unstable
2008-10-01,0,False,FL,Angina Unstable
2008-11-01,47,False,FL,Angina Unstable
2008-12-01,23,False,FL,Angina Unstable
2009-01-01,0,False,FL,Angina Unstable
2009-02-01,45,False,FL,Angina Unstable
2009-03-01,14,False,FL,Angina Unstable
2009-04-01,14,False,FL,Angina Unstable
2009-05-01,55,False,FL,Angina Unstable
2009-06-01,21,False,FL,Angina Unstable
2009-07-01,14,False,FL,Angina Unstable
2009-08-01,13,False,FL,Angina Unstable
2009-09-01,13,False,FL,Angina Unstable
2009-10-01,25,False,FL,Angina Unstable
2009-11-01,13,False,FL,Angina Unstable
2009-12-01,0,False,FL,Angina Unstable
2010-01-01,0,False,FL,Angina Unstable
2010-02-01,31,False,FL,Angina Unstable
2010-03-01,33,False,FL,Angina Unstable
2010-04-01,18,False,FL,Angina Unstable
2010-05-01,0,False,FL,Angina Unstable
2010-06-01,26,False,FL,Angina Unstable
2010-07-01,24,False,FL,Angina Unstable
2010-08-01,11,False,FL,Angina Unstable
2010-09-01,45,False,FL,Angina Unstable
2010-10-01,17,False,FL,Angina Unstable
2010-11-01,11,False,FL,Angina Unstable
2010-12-01,22,False,FL,Angina Unstable
2011-01-01,15,False,FL,Angina Unstable
2011-02-01,12,False,FL,Angina Unstable
2011-03-01,8,False,FL,Angina Unstable
2011-04-01,35,False,FL,Angina Unstable
2011-05-01,12,False,FL,Angina Unstable
2011-06-01,12,False,FL,Angina Unstable
2011-07-01,23,False,FL,Angina Unstable
2011-08-01,13,False,FL,Angina Unstable
2011-09-01,24,False,FL,Angina Unstable
2011-10-01,33,False,FL,Angina Unstable
2011-11-01,13,False,FL,Angina Unstable
2011-12-01,17,False,FL,Angina Unstable
2012-01-01,14,False,FL,Angina Unstable
2012-02-01,19,False,FL,Angina Unstable
2012-03-01,20,False,FL,Angina Unstable
2012-04-01,9,False,FL,Angina Unstable
2012-05-01,7,False,FL,Angina Unstable
2012-06-01,5,False,FL,Angina Unstable
2012-07-01,22,False,FL,Angina Unstable
2012-08-01,15,False,FL,Angina Unstable
2012-09-01,16,False,FL,Angina Unstable
2012-10-01,19,False,FL,Angina Unstable
2012-11-01,10,False,FL,Angina Unstable
2012-12-01,12,False,FL,Angina Unstable
2013-01-01,14,False,FL,Angina Unstable
2013-02-01,17,False,FL,Angina Unstable
2013-03-01,8,False,FL,Angina Unstable
2013-04-01,18,False,FL,Angina Unstable
2013-05-01,5,False,FL,Angina Unstable
2013-06-01,18,False,FL,Angina Unstable
2013-07-01,13,False,FL,Angina Unstable
