symptom	state	count
Flank Pain	NY	177
Flank Pain	NC	177
Flank Pain	ND	NoData
Flank Pain	OH	177
Flank Pain	OK	177
Flank Pain	OR	177
Flank Pain	PA	177
Flank Pain	RI	177
Flank Pain	SC	177
Flank Pain	SD	NoData
Flank Pain	TN	177
Flank Pain	TX	177
Flank Pain	UT	177
Flank Pain	VT	NoData
Flank Pain	VA	177
Flank Pain	WA	177
Flank Pain	WV	177
Flank Pain	WI	177
Flank Pain	WY	NoData
Reflex, Babinski	AL	177
Reflex, Babinski	AK	NoData
Reflex, Babinski	AZ	177
Reflex, Babinski	AR	NoData
Reflex, Babinski	CA	177
Reflex, Babinski	CO	177
Reflex, Babinski	CT	177
Reflex, Babinski	DC	NoData
Reflex, Babinski	DE	NoData
Reflex, Babinski	FL	177
Reflex, Babinski	GA	177
Reflex, Babinski	HI	NoData
Reflex, Babinski	ID	NoData
Reflex, Babinski	IL	177
Reflex, Babinski	IN	177
Reflex, Babinski	IA	177
Reflex, Babinski	KS	177
Reflex, Babinski	KY	177
Reflex, Babinski	LA	NoData
Reflex, Babinski	ME	NoData
Reflex, Babinski	MD	177
Reflex, Babinski	MA	177
Reflex, Babinski	MI	177
Reflex, Babinski	MN	177
Reflex, Babinski	MS	NoData
Reflex, Babinski	MO	177
Reflex, Babinski	MT	NoData
Reflex, Babinski	NE	NoData
Reflex, Babinski	NV	NoData
Reflex, Babinski	NH	NoData
Reflex, Babinski	NJ	177
Reflex, Babinski	NM	NoData
Reflex, Babinski	NY	177
Reflex, Babinski	NC	177
Reflex, Babinski	ND	NoData
Reflex, Babinski	OH	177
Reflex, Babinski	OK	NoData
Reflex, Babinski	OR	NoData
Reflex, Babinski	PA	177
Reflex, Babinski	RI	NoData
Reflex, Babinski	SC	177
Reflex, Babinski	SD	NoData
Reflex, Babinski	TN	177
Reflex, Babinski	TX	177
Reflex, Babinski	UT	NoData
Reflex, Babinski	VT	NoData
Reflex, Babinski	VA	177
Reflex, Babinski	WA	177
Reflex, Babinski	WV	NoData
Reflex, Babinski	WI	177
Reflex, Babinski	WY	NoData
Paraparesis, Spastic	AL	NoData
Paraparesis, Spastic	AK	NoData
Paraparesis, Spastic	AZ	NoData
Paraparesis, Spastic	AR	NoData
Paraparesis, Spastic	CA	NoData
Paraparesis, Spastic	CO	NoData
Paraparesis, Spastic	CT	NoData
Paraparesis, Spastic	DC	NoData
Paraparesis, Spastic	DE	NoData
Paraparesis, Spastic	FL	NoData
Paraparesis, Spastic	GA	NoData
Paraparesis, Spastic	HI	NoData
Paraparesis, Spastic	ID	NoData
Paraparesis, Spastic	IL	NoData
Paraparesis, Spastic	IN	NoData
Paraparesis, Spastic	IA	NoData
Paraparesis, Spastic	KS	NoData
Paraparesis, Spastic	KY	NoData
Paraparesis, Spastic	LA	NoData
Paraparesis, Spastic	ME	NoData
Paraparesis, Spastic	MD	NoData
Paraparesis, Spastic	MA	NoData
Paraparesis, Spastic	MI	NoData
Paraparesis, Spastic	MN	NoData
Paraparesis, Spastic	MS	NoData
Paraparesis, Spastic	MO	NoData
Paraparesis, Spastic	MT	NoData
Paraparesis, Spastic	NE	NoData
Paraparesis, Spastic	NV	NoData
Paraparesis, Spastic	NH	NoData
Paraparesis, Spastic	NJ	NoData
Paraparesis, Spastic	NM	NoData
Paraparesis, Spastic	NY	NoData
Paraparesis, Spastic	NC	NoData
Paraparesis, Spastic	ND	NoData
Paraparesis, Spastic	OH	NoData
Paraparesis, Spastic	OK	NoData
Paraparesis, Spastic	OR	NoData
Paraparesis, Spastic	PA	NoData
Paraparesis, Spastic	RI	NoData
Paraparesis, Spastic	SC	NoData
Paraparesis, Spastic	SD	NoData
Paraparesis, Spastic	TN	NoData
Paraparesis, Spastic	TX	NoData
Paraparesis, Spastic	UT	NoData
Paraparesis, Spastic	VT	NoData
Paraparesis, Spastic	VA	NoData
Paraparesis, Spastic	WA	NoData
Paraparesis, Spastic	WV	NoData
Paraparesis, Spastic	WI	NoData
Paraparesis, Spastic	WY	NoData
Eructation	AL	177
Eructation	AK	NoData
Eructation	AZ	177
Eructation	AR	177
Eructation	CA	177
Eructation	CO	177
Eructation	CT	177
Eructation	DC	NoData
Eructation	DE	NoData
Eructation	FL	177
Eructation	GA	177
Eructation	HI	NoData
Eructation	ID	NoData
Eructation	IL	177
Eructation	IN	177
Eructation	IA	NoData
Eructation	KS	NoData
Eructation	KY	NoData
Eructation	LA	NoData
Eructation	ME	NoData
Eructation	MD	177
Eructation	MA	177
Eructation	MI	177
Eructation	MN	177
Eructation	MS	NoData
Eructation	MO	177
Eructation	MT	NoData
Eructation	NE	NoData
Eructation	NV	NoData
Eructation	NH	NoData
Eructation	NJ	177
Eructation	NM	NoData
Eructation	NY	177
Eructation	NC	177
Eructation	ND	NoData
Eructation	OH	177
Eructation	OK	NoData
Eructation	OR	177
Eructation	PA	177
Eructation	RI	NoData
Eructation	SC	NoData
Eructation	SD	NoData
Eructation	TN	177
Eructation	TX	177
Eructation	UT	NoData
Eructation	VT	NoData
Eructation	VA	177
Eructation	WA	177
Eructation	WV	NoData
Eructation	WI	177
Eructation	WY	NoData
Korsakoff Syndrome	AL	NoData
Korsakoff Syndrome	AK	NoData
Korsakoff Syndrome	AZ	NoData
Korsakoff Syndrome	AR	NoData
Korsakoff Syndrome	CA	177
Korsakoff Syndrome	CO	177
Korsakoff Syndrome	CT	177
Korsakoff Syndrome	DC	NoData
Korsakoff Syndrome	DE	NoData
Korsakoff Syndrome	FL	177
Korsakoff Syndrome	GA	177
Korsakoff Syndrome	HI	NoData
Korsakoff Syndrome	ID	NoData
Korsakoff Syndrome	IL	177
Korsakoff Syndrome	IN	177
Korsakoff Syndrome	IA	NoData
Korsakoff Syndrome	KS	NoData
Korsakoff Syndrome	KY	NoData
Korsakoff Syndrome	LA	NoData
Korsakoff Syndrome	ME	NoData
Korsakoff Syndrome	MD	177
Korsakoff Syndrome	MA	177
Korsakoff Syndrome	MI	177
Korsakoff Syndrome	MN	177
Korsakoff Syndrome	MS	NoData
Korsakoff Syndrome	MO	177
Korsakoff Syndrome	MT	NoData
Korsakoff Syndrome	NE	NoData
Korsakoff Syndrome	NV	NoData
Korsakoff Syndrome	NH	NoData
Korsakoff Syndrome	NJ	177
Korsakoff Syndrome	NM	NoData
Korsakoff Syndrome	NY	177
Korsakoff Syndrome	NC	177
Korsakoff Syndrome	ND	NoData
Korsakoff Syndrome	OH	177
Korsakoff Syndrome	OK	NoData
Korsakoff Syndrome	OR	177
Korsakoff Syndrome	PA	177
Korsakoff Syndrome	RI	NoData
Korsakoff Syndrome	SC	NoData
Korsakoff Syndrome	SD	NoData
Korsakoff Syndrome	TN	177
Korsakoff Syndrome	TX	177
Korsakoff Syndrome	UT	177
Korsakoff Syndrome	VT	NoData
Korsakoff Syndrome	VA	177
Korsakoff Syndrome	WA	177
Korsakoff Syndrome	WV	NoData
Korsakoff Syndrome	WI	177
Korsakoff Syndrome	WY	NoData
Cafe-au-Lait Spots	AL	177
Cafe-au-Lait Spots	AK	NoData
Cafe-au-Lait Spots	AZ	177
Cafe-au-Lait Spots	AR	NoData
Cafe-au-Lait Spots	CA	177
Cafe-au-Lait Spots	CO	177
Cafe-au-Lait Spots	CT	NoData
Cafe-au-Lait Spots	DC	NoData
Cafe-au-Lait Spots	DE	NoData
Cafe-au-Lait Spots	FL	177
Cafe-au-Lait Spots	GA	177
Cafe-au-Lait Spots	HI	NoData
Cafe-au-Lait Spots	ID	NoData
Cafe-au-Lait Spots	IL	177
Cafe-au-Lait Spots	IN	177
Cafe-au-Lait Spots	IA	NoData
Cafe-au-Lait Spots	KS	NoData
Cafe-au-Lait Spots	KY	177
Cafe-au-Lait Spots	LA	NoData
Cafe-au-Lait Spots	ME	NoData
Cafe-au-Lait Spots	MD	177
Cafe-au-Lait Spots	MA	177
Cafe-au-Lait Spots	MI	177
Cafe-au-Lait Spots	MN	177
Cafe-au-Lait Spots	MS	NoData
Cafe-au-Lait Spots	MO	177
Cafe-au-Lait Spots	MT	NoData
Cafe-au-Lait Spots	NE	NoData
Cafe-au-Lait Spots	NV	NoData
Cafe-au-Lait Spots	NH	NoData
Cafe-au-Lait Spots	NJ	177
Cafe-au-Lait Spots	NM	NoData
Cafe-au-Lait Spots	NY	177
Cafe-au-Lait Spots	NC	177
Cafe-au-Lait Spots	ND	NoData
Cafe-au-Lait Spots	OH	177
Cafe-au-Lait Spots	OK	NoData
Cafe-au-Lait Spots	OR	NoData
Cafe-au-Lait Spots	PA	177
Cafe-au-Lait Spots	RI	NoData
Cafe-au-Lait Spots	SC	177
Cafe-au-Lait Spots	SD	NoData
Cafe-au-Lait Spots	TN	177
Cafe-au-Lait Spots	TX	177
Cafe-au-Lait Spots	UT	NoData
Cafe-au-Lait Spots	VT	NoData
Cafe-au-Lait Spots	VA	177
Cafe-au-Lait Spots	WA	177
Cafe-au-Lait Spots	WV	NoData
Cafe-au-Lait Spots	WI	177
Cafe-au-Lait Spots	WY	NoData
Nocturia	AL	177
Nocturia	AK	NoData
Nocturia	AZ	177
Nocturia	AR	177
Nocturia	CA	177
Nocturia	CO	177
Nocturia	CT	177
Nocturia	DC	177
Nocturia	DE	177
Nocturia	FL	177
Nocturia	GA	177
Nocturia	HI	177
Nocturia	ID	177
Nocturia	IL	177
Nocturia	IN	177
Nocturia	IA	177
Nocturia	KS	177
Nocturia	KY	177
Nocturia	LA	177
Nocturia	ME	177
Nocturia	MD	177
Nocturia	MA	177
Nocturia	MI	177
Nocturia	MN	177
Nocturia	MS	177
Nocturia	MO	177
Nocturia	MT	NoData
Nocturia	NE	177
Nocturia	NV	177
Nocturia	NH	177
Nocturia	NJ	177
Nocturia	NM	177
Nocturia	NY	177
Nocturia	NC	177
Nocturia	ND	NoData
Nocturia	OH	177
Nocturia	OK	177
Nocturia	OR	177
Nocturia	PA	177
Nocturia	RI	177
Nocturia	SC	177
Nocturia	SD	NoData
Nocturia	TN	177
Nocturia	TX	177
Nocturia	UT	177
Nocturia	VT	NoData
Nocturia	VA	177
Nocturia	WA	177
Nocturia	WV	177
Nocturia	WI	177
Nocturia	WY	NoData
Aphasia, Primary Progressive	AL	NoData
Aphasia, Primary Progressive	AK	NoData
Aphasia, Primary Progressive	AZ	NoData
Aphasia, Primary Progressive	AR	NoData
Aphasia, Primary Progressive	CA	177
Aphasia, Primary Progressive	CO	NoData
Aphasia, Primary Progressive	CT	NoData
Aphasia, Primary Progressive	DC	NoData
Aphasia, Primary Progressive	DE	NoData
Aphasia, Primary Progressive	FL	NoData
Aphasia, Primary Progressive	GA	NoData
Aphasia, Primary Progressive	HI	NoData
Aphasia, Primary Progressive	ID	NoData
Aphasia, Primary Progressive	IL	NoData
Aphasia, Primary Progressive	IN	NoData
Aphasia, Primary Progressive	IA	NoData
Aphasia, Primary Progressive	KS	NoData
Aphasia, Primary Progressive	KY	NoData
Aphasia, Primary Progressive	LA	NoData
Aphasia, Primary Progressive	ME	NoData
Aphasia, Primary Progressive	MD	NoData
Aphasia, Primary Progressive	MA	NoData
Aphasia, Primary Progressive	MI	NoData
Aphasia, Primary Progressive	MN	NoData
Aphasia, Primary Progressive	MS	NoData
Aphasia, Primary Progressive	MO	NoData
Aphasia, Primary Progressive	MT	NoData
Aphasia, Primary Progressive	NE	NoData
Aphasia, Primary Progressive	NV	NoData
Aphasia, Primary Progressive	NH	NoData
Aphasia, Primary Progressive	NJ	NoData
Aphasia, Primary Progressive	NM	NoData
Aphasia, Primary Progressive	NY	177
Aphasia, Primary Progressive	NC	NoData
Aphasia, Primary Progressive	ND	NoData
Aphasia, Primary Progressive	OH	NoData
Aphasia, Primary Progressive	OK	NoData
Aphasia, Primary Progressive	OR	NoData
Aphasia, Primary Progressive	PA	NoData
Aphasia, Primary Progressive	RI	NoData
Aphasia, Primary Progressive	SC	NoData
Aphasia, Primary Progressive	SD	NoData
Aphasia, Primary Progressive	TN	NoData
Aphasia, Primary Progressive	TX	177
Aphasia, Primary Progressive	UT	NoData
Aphasia, Primary Progressive	VT	NoData
Aphasia, Primary Progressive	VA	NoData
Aphasia, Primary Progressive	WA	NoData
Aphasia, Primary Progressive	WV	NoData
Aphasia, Primary Progressive	WI	NoData
Aphasia, Primary Progressive	WY	NoData
Hearing Loss, Unilateral	AL	NoData
Hearing Loss, Unilateral	AK	NoData
Hearing Loss, Unilateral	AZ	NoData
Hearing Loss, Unilateral	AR	NoData
Hearing Loss, Unilateral	CA	177
Hearing Loss, Unilateral	CO	NoData
Hearing Loss, Unilateral	CT	NoData
Hearing Loss, Unilateral	DC	NoData
Hearing Loss, Unilateral	DE	NoData
Hearing Loss, Unilateral	FL	NoData
Hearing Loss, Unilateral	GA	NoData
Hearing Loss, Unilateral	HI	NoData
Hearing Loss, Unilateral	ID	NoData
Hearing Loss, Unilateral	IL	NoData
Hearing Loss, Unilateral	IN	NoData
Hearing Loss, Unilateral	IA	NoData
Hearing Loss, Unilateral	KS	NoData
Hearing Loss, Unilateral	KY	NoData
Hearing Loss, Unilateral	LA	NoData
Hearing Loss, Unilateral	ME	NoData
Hearing Loss, Unilateral	MD	NoData
Hearing Loss, Unilateral	MA	NoData
Hearing Loss, Unilateral	MI	NoData
Hearing Loss, Unilateral	MN	NoData
Hearing Loss, Unilateral	MS	NoData
Hearing Loss, Unilateral	MO	NoData
Hearing Loss, Unilateral	MT	NoData
Hearing Loss, Unilateral	NE	NoData
Hearing Loss, Unilateral	NV	NoData
Hearing Loss, Unilateral	NH	NoData
Hearing Loss, Unilateral	NJ	NoData
Hearing Loss, Unilateral	NM	NoData
Hearing Loss, Unilateral	NY	NoData
Hearing Loss, Unilateral	NC	NoData
Hearing Loss, Unilateral	ND	NoData
Hearing Loss, Unilateral	OH	NoData
Hearing Loss, Unilateral	OK	NoData
Hearing Loss, Unilateral	OR	NoData
Hearing Loss, Unilateral	PA	NoData
Hearing Loss, Unilateral	RI	NoData
Hearing Loss, Unilateral	SC	NoData
Hearing Loss, Unilateral	SD	NoData
Hearing Loss, Unilateral	TN	NoData
Hearing Loss, Unilateral	TX	NoData
Hearing Loss, Unilateral	UT	NoData
Hearing Loss, Unilateral	VT	NoData
Hearing Loss, Unilateral	VA	NoData
Hearing Loss, Unilateral	WA	NoData
Hearing Loss, Unilateral	WV	NoData
Hearing Loss, Unilateral	WI	NoData
Hearing Loss, Unilateral	WY	NoData
Aphonia	AL	NoData
Aphonia	AK	NoData
Aphonia	AZ	NoData
Aphonia	AR	NoData
Aphonia	CA	177
Aphonia	CO	NoData
Aphonia	CT	177
Aphonia	DC	NoData
Aphonia	DE	NoData
Aphonia	FL	177
Aphonia	GA	177
Aphonia	HI	NoData
Aphonia	ID	NoData
Aphonia	IL	177
Aphonia	IN	177
Aphonia	IA	NoData
Aphonia	KS	NoData
Aphonia	KY	NoData
Aphonia	LA	NoData
Aphonia	ME	NoData
Aphonia	MD	177
Aphonia	MA	177
Aphonia	MI	177
Aphonia	MN	177
Aphonia	MS	NoData
Aphonia	MO	177
Aphonia	MT	NoData
Aphonia	NE	NoData
Aphonia	NV	NoData
Aphonia	NH	NoData
Aphonia	NJ	177
Aphonia	NM	NoData
Aphonia	NY	177
Aphonia	NC	177
Aphonia	ND	NoData
Aphonia	OH	177
Aphonia	OK	NoData
Aphonia	OR	NoData
Aphonia	PA	177
Aphonia	RI	NoData
Aphonia	SC	NoData
Aphonia	SD	NoData
Aphonia	TN	177
Aphonia	TX	177
Aphonia	UT	NoData
Aphonia	VT	NoData
Aphonia	VA	177
Aphonia	WA	177
Aphonia	WV	NoData
Aphonia	WI	NoData
Aphonia	WY	NoData
Hypercalciuria	AL	NoData
Hypercalciuria	AK	NoData
Hypercalciuria	AZ	177
Hypercalciuria	AR	NoData
Hypercalciuria	CA	177
Hypercalciuria	CO	NoData
Hypercalciuria	CT	NoData
Hypercalciuria	DC	NoData
Hypercalciuria	DE	NoData
Hypercalciuria	FL	177
Hypercalciuria	GA	NoData
Hypercalciuria	HI	NoData
Hypercalciuria	ID	NoData
Hypercalciuria	IL	177
Hypercalciuria	IN	NoData
Hypercalciuria	IA	NoData
Hypercalciuria	KS	NoData
Hypercalciuria	KY	NoData
Hypercalciuria	LA	NoData
Hypercalciuria	ME	NoData
Hypercalciuria	MD	NoData
Hypercalciuria	MA	NoData
Hypercalciuria	MI	177
Hypercalciuria	MN	NoData
Hypercalciuria	MS	NoData
Hypercalciuria	MO	NoData
Hypercalciuria	MT	NoData
Hypercalciuria	NE	NoData
Hypercalciuria	NV	NoData
Hypercalciuria	NH	NoData
Hypercalciuria	NJ	NoData
Hypercalciuria	NM	NoData
Hypercalciuria	NY	177
Hypercalciuria	NC	NoData
Hypercalciuria	ND	NoData
Hypercalciuria	OH	177
Hypercalciuria	OK	NoData
Hypercalciuria	OR	NoData
Hypercalciuria	PA	177
Hypercalciuria	RI	NoData
Hypercalciuria	SC	NoData
Hypercalciuria	SD	NoData
Hypercalciuria	TN	177
Hypercalciuria	TX	177
Hypercalciuria	UT	NoData
Hypercalciuria	VT	NoData
Hypercalciuria	VA	NoData
Hypercalciuria	WA	NoData
Hypercalciuria	WV	NoData
Hypercalciuria	WI	NoData
Hypercalciuria	WY	NoData
Aerophagy	AL	NoData
Aerophagy	AK	NoData
Aerophagy	AZ	NoData
Aerophagy	AR	NoData
Aerophagy	CA	NoData
Aerophagy	CO	NoData
Aerophagy	CT	NoData
Aerophagy	DC	NoData
Aerophagy	DE	NoData
Aerophagy	FL	NoData
Aerophagy	GA	NoData
Aerophagy	HI	NoData
Aerophagy	ID	NoData
Aerophagy	IL	NoData
Aerophagy	IN	NoData
Aerophagy	IA	NoData
Aerophagy	KS	NoData
Aerophagy	KY	NoData
Aerophagy	LA	NoData
Aerophagy	ME	NoData
Aerophagy	MD	NoData
Aerophagy	MA	NoData
Aerophagy	MI	NoData
Aerophagy	MN	NoData
Aerophagy	MS	NoData
Aerophagy	MO	NoData
Aerophagy	MT	NoData
Aerophagy	NE	NoData
Aerophagy	NV	NoData
Aerophagy	NH	NoData
Aerophagy	NJ	NoData
Aerophagy	NM	NoData
Aerophagy	NY	NoData
Aerophagy	NC	NoData
Aerophagy	ND	NoData
Aerophagy	OH	NoData
Aerophagy	OK	NoData
Aerophagy	OR	NoData
Aerophagy	PA	NoData
Aerophagy	RI	NoData
Aerophagy	SC	NoData
Aerophagy	SD	NoData
Aerophagy	TN	NoData
Aerophagy	TX	NoData
Aerophagy	UT	NoData
Aerophagy	VT	NoData
Aerophagy	VA	NoData
Aerophagy	WA	NoData
Aerophagy	WV	NoData
Aerophagy	WI	NoData
Aerophagy	WY	NoData
Pallor	AL	177
Pallor	AK	177
Pallor	AZ	177
Pallor	AR	177
Pallor	CA	177
Pallor	CO	177
Pallor	CT	177
Pallor	DC	177
Pallor	DE	177
Pallor	FL	177
Pallor	GA	177
Pallor	HI	177
Pallor	ID	177
Pallor	IL	177
Pallor	IN	177
Pallor	IA	177
Pallor	KS	177
Pallor	KY	177
Pallor	LA	177
Pallor	ME	177
Pallor	MD	177
Pallor	MA	177
Pallor	MI	177
Pallor	MN	177
Pallor	MS	177
Pallor	MO	177
Pallor	MT	177
Pallor	NE	177
Pallor	NV	177
Pallor	NH	177
Pallor	NJ	177
Pallor	NM	177
Pallor	NY	177
Pallor	NC	177
Pallor	ND	177
Pallor	OH	177
Pallor	OK	177
Pallor	OR	177
Pallor	PA	177
Pallor	RI	177
Pallor	SC	177
Pallor	SD	177
Pallor	TN	177
Pallor	TX	177
Pallor	UT	177
Pallor	VT	177
Pallor	VA	177
Pallor	WA	177
Pallor	WV	177
Pallor	WI	177
Pallor	WY	177
Glossalgia	AL	NoData
Glossalgia	AK	NoData
Glossalgia	AZ	NoData
Glossalgia	AR	NoData
Glossalgia	CA	NoData
Glossalgia	CO	NoData
Glossalgia	CT	NoData
Glossalgia	DC	NoData
Glossalgia	DE	NoData
Glossalgia	FL	NoData
Glossalgia	GA	NoData
Glossalgia	HI	NoData
Glossalgia	ID	NoData
Glossalgia	IL	NoData
Glossalgia	IN	NoData
Glossalgia	IA	NoData
Glossalgia	KS	NoData
Glossalgia	KY	NoData
Glossalgia	LA	NoData
Glossalgia	ME	NoData
Glossalgia	MD	NoData
Glossalgia	MA	NoData
Glossalgia	MI	NoData
Glossalgia	MN	NoData
Glossalgia	MS	NoData
Glossalgia	MO	NoData
Glossalgia	MT	NoData
Glossalgia	NE	NoData
Glossalgia	NV	NoData
Glossalgia	NH	NoData
Glossalgia	NJ	NoData
Glossalgia	NM	NoData
Glossalgia	NY	NoData
Glossalgia	NC	NoData
Glossalgia	ND	NoData
Glossalgia	OH	NoData
Glossalgia	OK	NoData
Glossalgia	OR	NoData
Glossalgia	PA	NoData
Glossalgia	RI	NoData
Glossalgia	SC	NoData
Glossalgia	SD	NoData
Glossalgia	TN	NoData
Glossalgia	TX	NoData
Glossalgia	UT	NoData
Glossalgia	VT	NoData
Glossalgia	VA	NoData
Glossalgia	WA	NoData
Glossalgia	WV	NoData
Glossalgia	WI	NoData
Glossalgia	WY	NoData
Purpura, Hyperglobulinemic	AL	NoData
Purpura, Hyperglobulinemic	AK	NoData
Purpura, Hyperglobulinemic	AZ	NoData
Purpura, Hyperglobulinemic	AR	NoData
Purpura, Hyperglobulinemic	CA	NoData
Purpura, Hyperglobulinemic	CO	NoData
Purpura, Hyperglobulinemic	CT	NoData
Purpura, Hyperglobulinemic	DC	NoData
Purpura, Hyperglobulinemic	DE	NoData
Purpura, Hyperglobulinemic	FL	NoData
Purpura, Hyperglobulinemic	GA	NoData
Purpura, Hyperglobulinemic	HI	NoData
Purpura, Hyperglobulinemic	ID	NoData
Purpura, Hyperglobulinemic	IL	NoData
Purpura, Hyperglobulinemic	IN	NoData
Purpura, Hyperglobulinemic	IA	NoData
Purpura, Hyperglobulinemic	KS	NoData
Purpura, Hyperglobulinemic	KY	NoData
Purpura, Hyperglobulinemic	LA	NoData
Purpura, Hyperglobulinemic	ME	NoData
Purpura, Hyperglobulinemic	MD	NoData
Purpura, Hyperglobulinemic	MA	NoData
Purpura, Hyperglobulinemic	MI	NoData
Purpura, Hyperglobulinemic	MN	NoData
Purpura, Hyperglobulinemic	MS	NoData
Purpura, Hyperglobulinemic	MO	NoData
Purpura, Hyperglobulinemic	MT	NoData
Purpura, Hyperglobulinemic	NE	NoData
Purpura, Hyperglobulinemic	NV	NoData
Purpura, Hyperglobulinemic	NH	NoData
Purpura, Hyperglobulinemic	NJ	NoData
Purpura, Hyperglobulinemic	NM	NoData
Purpura, Hyperglobulinemic	NY	NoData
Purpura, Hyperglobulinemic	NC	NoData
Purpura, Hyperglobulinemic	ND	NoData
Purpura, Hyperglobulinemic	OH	NoData
Purpura, Hyperglobulinemic	OK	NoData
Purpura, Hyperglobulinemic	OR	NoData
Purpura, Hyperglobulinemic	PA	NoData
Purpura, Hyperglobulinemic	RI	NoData
Purpura, Hyperglobulinemic	SC	NoData
Purpura, Hyperglobulinemic	SD	NoData
Purpura, Hyperglobulinemic	TN	NoData
Purpura, Hyperglobulinemic	TX	NoData
Purpura, Hyperglobulinemic	UT	NoData
Purpura, Hyperglobulinemic	VT	NoData
Purpura, Hyperglobulinemic	VA	NoData
Purpura, Hyperglobulinemic	WA	NoData
Purpura, Hyperglobulinemic	WV	NoData
Purpura, Hyperglobulinemic	WI	NoData
Purpura, Hyperglobulinemic	WY	NoData
Meningism	AL	NoData
Meningism	AK	NoData
Meningism	AZ	NoData
Meningism	AR	NoData
Meningism	CA	NoData
Meningism	CO	NoData
Meningism	CT	NoData
Meningism	DC	NoData
Meningism	DE	NoData
Meningism	FL	NoData
Meningism	GA	NoData
Meningism	HI	NoData
Meningism	ID	NoData
Meningism	IL	NoData
Meningism	IN	NoData
Meningism	IA	NoData
Meningism	KS	NoData
Meningism	KY	NoData
Meningism	LA	NoData
Meningism	ME	NoData
Meningism	MD	NoData
Meningism	MA	NoData
Meningism	MI	NoData
Meningism	MN	NoData
Meningism	MS	NoData
Meningism	MO	NoData
Meningism	MT	NoData
Meningism	NE	NoData
Meningism	NV	NoData
Meningism	NH	NoData
Meningism	NJ	NoData
Meningism	NM	NoData
Meningism	NY	NoData
Meningism	NC	NoData
Meningism	ND	NoData
Meningism	OH	NoData
Meningism	OK	NoData
Meningism	OR	NoData
Meningism	PA	NoData
Meningism	RI	NoData
Meningism	SC	NoData
Meningism	SD	NoData
Meningism	TN	NoData
Meningism	TX	NoData
Meningism	UT	NoData
Meningism	VT	NoData
Meningism	VA	NoData
Meningism	WA	NoData
Meningism	WV	NoData
Meningism	WI	NoData
Meningism	WY	NoData
Amnesia, Transient Global	AL	NoData
Amnesia, Transient Global	AK	NoData
Amnesia, Transient Global	AZ	NoData
Amnesia, Transient Global	AR	NoData
Amnesia, Transient Global	CA	177
Amnesia, Transient Global	CO	NoData
Amnesia, Transient Global	CT	NoData
Amnesia, Transient Global	DC	NoData
Amnesia, Transient Global	DE	NoData
Amnesia, Transient Global	FL	177
Amnesia, Transient Global	GA	NoData
Amnesia, Transient Global	HI	NoData
Amnesia, Transient Global	ID	NoData
Amnesia, Transient Global	IL	177
Amnesia, Transient Global	IN	NoData
Amnesia, Transient Global	IA	NoData
Amnesia, Transient Global	KS	NoData
Amnesia, Transient Global	KY	NoData
Amnesia, Transient Global	LA	NoData
Amnesia, Transient Global	ME	NoData
Amnesia, Transient Global	MD	NoData
Amnesia, Transient Global	MA	177
Amnesia, Transient Global	MI	177
Amnesia, Transient Global	MN	NoData
Amnesia, Transient Global	MS	NoData
Amnesia, Transient Global	MO	NoData
Amnesia, Transient Global	MT	NoData
Amnesia, Transient Global	NE	NoData
Amnesia, Transient Global	NV	NoData
Amnesia, Transient Global	NH	NoData
Amnesia, Transient Global	NJ	177
Amnesia, Transient Global	NM	NoData
Amnesia, Transient Global	NY	177
Amnesia, Transient Global	NC	NoData
Amnesia, Transient Global	ND	NoData
Amnesia, Transient Global	OH	177
Amnesia, Transient Global	OK	NoData
Amnesia, Transient Global	OR	NoData
Amnesia, Transient Global	PA	177
Amnesia, Transient Global	RI	NoData
Amnesia, Transient Global	SC	NoData
Amnesia, Transient Global	SD	NoData
Amnesia, Transient Global	TN	NoData
Amnesia, Transient Global	TX	177
Amnesia, Transient Global	UT	NoData
Amnesia, Transient Global	VT	NoData
Amnesia, Transient Global	VA	177
Amnesia, Transient Global	WA	NoData
Amnesia, Transient Global	WV	NoData
Amnesia, Transient Global	WI	NoData
Amnesia, Transient Global	WY	NoData
Brown-Sequard Syndrome	AL	NoData
Brown-Sequard Syndrome	AK	NoData
Brown-Sequard Syndrome	AZ	177
Brown-Sequard Syndrome	AR	NoData
Brown-Sequard Syndrome	CA	177
Brown-Sequard Syndrome	CO	NoData
Brown-Sequard Syndrome	CT	NoData
Brown-Sequard Syndrome	DC	NoData
Brown-Sequard Syndrome	DE	NoData
Brown-Sequard Syndrome	FL	177
Brown-Sequard Syndrome	GA	177
Brown-Sequard Syndrome	HI	NoData
Brown-Sequard Syndrome	ID	NoData
Brown-Sequard Syndrome	IL	177
Brown-Sequard Syndrome	IN	NoData
Brown-Sequard Syndrome	IA	NoData
Brown-Sequard Syndrome	KS	NoData
Brown-Sequard Syndrome	KY	NoData
Brown-Sequard Syndrome	LA	NoData
Brown-Sequard Syndrome	ME	NoData
Brown-Sequard Syndrome	MD	NoData
Brown-Sequard Syndrome	MA	177
Brown-Sequard Syndrome	MI	177
Brown-Sequard Syndrome	MN	NoData
Brown-Sequard Syndrome	MS	NoData
Brown-Sequard Syndrome	MO	NoData
Brown-Sequard Syndrome	MT	NoData
Brown-Sequard Syndrome	NE	NoData
Brown-Sequard Syndrome	NV	NoData
Brown-Sequard Syndrome	NH	NoData
Brown-Sequard Syndrome	NJ	177
